name,errors,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all
exam2016/OR_39_2.txt,5,5.8,12,4,5,1,5,97,3.6,19.4,7,5,2,1,7,0,4,17.5,21.5,21.333333333333332,26.770833333333332
exam2016/OR_3_2.txt,5,3.9375,9,0,5,5,16,327,5.4375,20.4375,31,25,6,7,20,0,3,15.866666666666667,21.133333333333333,16.599503644503645,22.053871683871684
exam2016/OR_56_2.txt,5,4.4,7,2,3,12,15,284,4.133333333333334,18.933333333333334,32,14,18,8,8,0,3,14.785714285714286,20.0,16.325963917035345,21.894733639376497
exam2016/OR_62_2.txt,5,5.583333333333333,8,0,3,8,12,283,3.25,23.583333333333332,25,16,9,7,14,1,0,18.09090909090909,25.0,18.34187655778565,25.34549717958809
exam2016/OR_68_2.txt,5,5.083333333333333,8,0,4,6,12,290,7.75,24.166666666666668,32,24,8,9,10,1,3,19.545454545454547,27.272727272727273,18.848176570903842,25.707188770825134
exam2016/OR_73_2.txt,5,4.2,9,0,7,7,15,312,3.8,20.8,30,25,5,8,15,0,8,19.857142857142858,25.071428571428573,22.49934668506097,28.47104403532975
exam2016/OR_93_2.txt,5,6.2727272727272725,12,3,4,6,11,303,8.090909090909092,27.545454545454547,28,15,13,13,16,2,3,26.5,33.1,25.29579365079365,31.699444444444445
exam2016/ZEv_19_2.txt,5,5.230769230769231,9,3,5,5,13,316,7.384615384615385,24.307692307692307,21,13,8,9,18,3,2,18.083333333333332,25.083333333333332,17.56411435786436,24.955772005772005
exam2016/ZEv_25_2.txt,5,6.461538461538462,14,2,5,9,13,337,4.769230769230769,25.923076923076923,36,21,15,6,16,3,0,22.5,28.5,23.022044853294855,29.62611531986532
exam2016/ZEv_40_2.txt,5,4.916666666666667,11,3,5,9,12,293,4.833333333333333,24.416666666666668,21,13,8,6,22,0,3,18.727272727272727,25.545454545454547,22.05937950937951,29.94733372687918
exam2016/ZEv_5_2.txt,5,3.4,6,0,0,8,15,261,6.2,17.4,30,19,11,3,12,0,1,14.571428571428571,19.071428571428573,15.82560237381666,20.778827719899148
exam2017/ABl_29_2.txt,5,4.411764705882353,8,2,3,15,17,376,5.588235294117647,22.11764705882353,34,15,19,12,28,2,4,18.8125,24.125,18.96319635225885,24.5113328511766
exam2017/ABl_36_2.txt,5,4.208333333333333,8,1,5,10,24,474,4,19.75,48,32,16,32,31,1,3,17.08695652173913,22.217391304347824,20.36781119979836,26.14683582477934
exam2017/DOv_17_2.txt,5,4.310344827586207,12,0,10,11,29,592,4.896551724137931,20.413793103448278,50,38,12,17,39,5,8,17.75,23.571428571428573,16.55497577704055,22.17197865244096
exam2017/DOv_8_2.txt,5,4.777777777777778,11,2,5,5,18,354,4.666666666666667,19.666666666666668,34,28,6,8,29,4,6,15.0,22.294117647058822,14.6415826868249,20.967755504779728
exam2017/DPe_14_2.txt,5,5.3,10,0,6,10,10,275,6.6,27.5,27,16,11,9,11,3,2,25.444444444444443,32.55555555555556,24.255864197530865,31.301719576719577
exam2017/DPe_23_2.txt,5,5.133333333333334,12,2,6,6,15,279,4,18.6,29,23,6,20,15,1,4,14.214285714285714,19.428571428571427,14.342223252937538,19.813851426351427
exam2017/DPe_77_2.txt,5,5.857142857142857,11,3,4,2,7,160,6,22.857142857142858,19,14,5,10,7,3,0,22.833333333333332,28.333333333333332,23.53611111111111,28.852777777777778
exam2017/DPe_8_2.txt,5,5.466666666666667,12,2,3,7,15,310,3.1333333333333333,20.666666666666668,30,14,16,14,14,3,5,20.214285714285715,24.5,23.45149096934811,28.343568732854447
exam2017/EGe_182_2.txt,5,6.166666666666667,14,3,7,13,12,362,6,30.166666666666668,37,19,18,7,27,4,3,25.545454545454547,33.45454545454545,26.681634527089074,35.52990292535747
exam2017/EGe_189_2.txt,5,5.142857142857143,10,2,4,6,14,329,6.857142857142857,23.5,31,17,14,12,25,0,3,18.307692307692307,25.0,20.077169625246547,26.436250288173365
exam2017/EGe_269_2.txt,5,4.294117647058823,7,1,3,10,17,338,5.235294117647059,19.88235294117647,33,18,15,9,17,1,2,16.75,21.4375,17.188110413891664,22.134840246558998
exam2017/EGe_71_2.txt,5,4.0,10,0,4,6,10,226,4.3,22.6,20,12,8,4,29,2,1,17.0,22.444444444444443,19.667019400352732,25.678439153439154
exam2017/NMya_1_2.txt,5,4.533333333333333,8,3,6,7,15,309,4.933333333333334,20.6,28,20,8,8,23,4,2,15.714285714285714,20.214285714285715,16.347210131138702,22.078140312068882
exam2017/OBy_108_2.txt,5,4.538461538461538,9,0,6,15,13,407,6.923076923076923,31.307692307692307,40,16,24,10,23,4,4,29.666666666666668,37.25,31.832467532467533,40.004921236171235
exam2017/OBy_130_2.txt,5,3.588235294117647,8,0,3,7,17,326,4.882352941176471,19.176470588235293,38,24,14,2,13,0,4,17.125,22.3125,18.05807100885226,23.214447705072704
exam2017/OBy_133_2.txt,5,4.0,7,1,0,0,5,69,3,13.8,9,8,1,1,2,0,1,11.0,14.0,11.541666666666666,14.020833333333334
