name,errors,av_depth,max_depth,min_depth,num_acl,num_advcl,num_sent,num_tok,av_tok_before_root,av_len_sent,num_cl,num_tu,num_compl_tu,num_coord,num_adj_noun,num_part_noun,num_noun_inf,pos_sim_nei,lemma_sim_nei,pos_sim_all,lemma_sim_all
exam2017/ABl_29_1.txt,1,2.764705882352941,5,0,1,2,17,231,4.176470588235294,13.588235294117647,17,15,2,3,12,1,0,13.5625,15.9375,12.120085643523144,14.831826766983017
exam2017/ABl_42_1.txt,1,3.4166666666666665,6,0,1,2,12,196,4.416666666666667,16.333333333333332,14,13,1,4,9,1,0,15.727272727272727,18.272727272727273,15.004656959202414,17.736104552013643
exam2017/ABl_6_1.txt,1,2.7142857142857144,4,0,2,1,14,189,5.642857142857143,13.5,16,13,3,2,13,3,0,10.153846153846153,13.461538461538462,10.70880913957837,14.376406926406927
exam2017/ABl_8_1.txt,1,3.4615384615384617,6,0,1,1,13,220,4.230769230769231,16.923076923076923,15,12,3,7,10,1,0,15.416666666666666,19.416666666666668,15.58314393939394,18.97073112073112
exam2017/DOv_14_1.txt,1,3.4285714285714284,6,2,6,2,14,199,5.142857142857143,14.214285714285714,15,12,3,6,14,5,0,13.307692307692308,15.153846153846153,12.741835087988933,15.090817088894012
exam2017/DOv_25_1.txt,1,5.2,9,3,5,4,10,202,3.1,20.2,15,10,5,5,14,2,0,18.11111111111111,22.77777777777778,16.08858024691358,21.41384479717813
exam2017/DOv_26_1.txt,1,4.7272727272727275,8,3,7,1,11,268,9.181818181818182,24.363636363636363,17,16,1,3,20,6,0,24.8,30.1,26.438214285714285,31.946825396825396
exam2017/DOv_32_1.txt,1,3.7142857142857144,6,2,3,3,14,189,4.428571428571429,13.5,17,14,3,0,19,3,1,9.846153846153847,13.153846153846153,10.043733830272291,13.076651340112878
exam2017/DOv_4_1.txt,1,3.0714285714285716,4,0,1,2,14,185,3.7142857142857144,13.214285714285714,18,14,4,2,14,2,0,9.615384615384615,12.76923076923077,10.166347968271046,13.318106893106894
exam2017/DOv_6_1.txt,1,3.909090909090909,8,2,3,6,11,221,7.454545454545454,20.09090909090909,17,11,6,1,23,2,1,16.5,20.6,17.250595238095237,21.942103174603176
exam2017/DOv_9_1.txt,1,7.5,15,2,7,6,10,296,8.5,29.6,18,12,6,5,21,8,0,30.77777777777778,37.111111111111114,29.44351851851852,36.48328924162257
exam2017/DPe_10_1.txt,1,3.6,8,2,2,0,15,206,4.333333333333333,13.733333333333333,19,17,2,3,16,0,2,12.785714285714286,15.142857142857142,12.53011631225917,15.087986418343561
exam2017/DPe_12_1.txt,1,4.125,6,2,1,2,8,175,7.125,21.875,13,11,2,1,6,1,0,18.285714285714285,24.0,19.740816326530613,25.69625850340136
exam2017/DPe_21_1.txt,1,3.3636363636363638,5,2,0,5,11,230,6.363636363636363,20.90909090909091,18,13,5,2,8,1,0,18.2,22.1,20.07095238095238,24.35170634920635
exam2017/DPe_32_1.txt,1,3.230769230769231,5,2,0,2,13,231,6.538461538461538,17.76923076923077,15,13,2,7,6,0,0,19.75,22.25,18.19136604136604,21.16583694083694
